,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
7000,1,0,3,16,0,6,0,1,0.5,0.4848,0.31,0.3881,175,129,304
7001,1,0,2,5,0,1,1,1,0.32,0.303,0.53,0.2836,0,3,3
7002,2,0,3,8,0,4,1,2,0.24,0.2273,1.0,0.2537,7,185,192
7003,4,1,12,10,0,5,1,2,0.32,0.3182,0.76,0.1642,16,150,166
7004,3,0,8,10,0,1,1,1,0.7,0.6515,0.48,0.2836,36,85,121
7005,1,0,1,12,0,2,1,2,0.2,0.2273,0.51,0.1045,2,55,57
7006,2,0,4,21,0,1,1,1,0.62,0.6061,0.69,0.2537,41,149,190
7007,2,1,4,7,0,0,0,1,0.38,0.3939,0.27,0.1642,12,25,37
7008,1,0,2,19,0,1,1,1,0.38,0.3939,0.43,0.4925,12,86,98
7009,3,0,8,18,0,4,1,1,0.78,0.6818,0.29,0.0896,74,497,571
7010,1,0,1,18,0,2,1,1,0.26,0.2576,0.48,0.19399999999999998,3,179,182
7011,2,1,6,11,0,3,1,2,0.66,0.6212,0.54,0.4478,64,182,246
7012,4,1,10,4,0,3,1,2,0.46,0.4545,0.88,0.1045,0,6,6
7013,4,1,9,5,0,0,0,1,0.46,0.4545,0.59,0.2537,1,5,6
7014,1,0,2,4,0,4,1,1,0.32,0.3182,0.57,0.19399999999999998,3,1,4
7015,4,0,11,20,0,4,1,1,0.42,0.4242,0.71,0.1045,11,198,209
7016,3,1,8,8,0,1,1,2,0.72,0.6667,0.51,0.0896,25,648,673
7017,4,1,12,22,0,5,1,2,0.36,0.3636,0.93,0.0896,15,150,165
7018,4,1,11,5,0,5,1,1,0.24,0.2879,0.81,0.0,0,10,10
7019,2,1,5,0,0,0,0,2,0.68,0.6364,0.69,0.1642,48,89,137
7020,4,1,12,8,0,2,1,1,0.38,0.3939,0.94,0.0,10,652,662
7021,1,1,1,18,0,6,0,1,0.22,0.2273,0.41,0.19399999999999998,21,122,143
7022,1,1,1,8,0,6,0,1,0.2,0.2273,0.8,0.0896,9,82,91
7023,2,1,5,20,0,2,1,1,0.66,0.6212,0.61,0.1642,36,299,335
7024,4,1,9,14,0,0,0,1,0.62,0.6212,0.41,0.2537,208,404,612
7025,2,0,6,13,0,0,0,1,0.66,0.6212,0.65,0.1045,154,213,367
7026,1,1,3,5,0,3,1,1,0.44,0.4394,0.82,0.1343,2,25,27
7027,3,1,7,5,0,0,0,1,0.78,0.7424,0.62,0.0,1,5,6
7028,1,1,2,10,0,6,0,1,0.24,0.2576,0.87,0.1045,31,193,224
7029,3,0,7,9,0,5,1,1,0.68,0.6364,0.54,0.19399999999999998,31,176,207
7030,3,0,8,23,0,6,0,2,0.66,0.6061,0.83,0.3284,25,95,120
7031,3,0,8,21,0,2,1,1,0.8,0.7424,0.52,0.2239,53,201,254
7032,2,1,4,0,0,3,1,1,0.48,0.4697,0.48,0.0,18,23,41
7033,2,0,5,23,0,3,1,1,0.36,0.3485,0.62,0.2239,8,49,57
7034,4,0,10,17,0,6,0,1,0.46,0.4545,0.55,0.1343,143,217,360
7035,2,0,5,5,1,1,0,2,0.62,0.5455,0.94,0.1045,1,6,7
7036,4,0,12,19,0,2,1,1,0.38,0.3939,0.66,0.0,6,218,224
7037,4,1,12,3,0,6,0,2,0.26,0.2727,0.81,0.1343,1,14,15
7038,1,0,1,8,0,1,1,1,0.04,0.1364,0.49,0.0,6,171,177
7039,4,0,12,1,0,4,1,1,0.26,0.2273,0.81,0.3582,1,6,7
7040,1,1,2,11,0,0,0,1,0.28,0.2576,0.41,0.2836,43,184,227
7041,3,0,9,0,0,4,1,3,0.6,0.5,1.0,0.19399999999999998,3,11,14
7042,4,1,11,21,0,6,0,1,0.4,0.4091,0.66,0.0,51,169,220
7043,3,0,9,7,0,5,1,1,0.4,0.4091,0.71,0.2836,16,283,299
7044,2,0,6,17,0,5,1,1,0.72,0.6364,0.25,0.2836,73,485,558
7045,4,0,12,14,0,4,1,2,0.52,0.5,0.52,0.3284,8,124,132
7046,2,1,6,7,0,6,0,1,0.52,0.5,0.72,0.1045,9,77,86
7047,4,1,11,11,0,6,0,1,0.38,0.3939,0.43,0.19399999999999998,80,343,423
7048,1,1,2,7,0,5,1,1,0.24,0.2273,0.65,0.2239,10,216,226
7049,2,0,4,9,0,3,1,2,0.38,0.3939,0.94,0.2239,2,63,65
7050,3,1,9,16,0,4,1,1,0.72,0.6515,0.39,0.0896,85,406,491
7051,2,1,6,13,0,3,1,2,0.7,0.6364,0.45,0.3881,52,203,255
7052,4,0,12,1,0,5,1,1,0.5,0.4848,0.72,0.2239,3,28,31
7053,4,1,12,23,0,5,1,1,0.28,0.303,0.75,0.0896,11,123,134
7054,1,1,3,10,0,4,1,1,0.52,0.5,0.55,0.1642,11,122,133
7055,2,1,6,10,0,0,0,1,0.62,0.6212,0.43,0.2239,127,277,404
7056,3,0,9,23,0,6,0,1,0.46,0.4545,0.82,0.1642,36,100,136
7057,4,0,11,10,0,1,1,2,0.52,0.5,0.83,0.0,25,110,135
7058,3,0,7,5,0,4,1,1,0.64,0.5758,0.89,0.1045,2,30,32
7059,2,0,5,23,0,4,1,1,0.46,0.4545,0.41,0.19399999999999998,16,99,115
7060,2,0,4,1,0,2,1,1,0.46,0.4545,0.63,0.2239,5,2,7
7061,3,0,8,22,0,3,1,3,0.68,0.6364,0.89,0.1045,11,66,77
7062,2,1,5,1,0,3,1,3,0.64,0.5758,0.89,0.19399999999999998,0,4,4
7063,2,0,5,14,0,6,0,1,0.72,0.6515,0.42,0.0,187,269,456
7064,1,1,3,23,0,6,0,1,0.42,0.4242,0.24,0.0,12,94,106
7065,1,1,2,0,0,6,0,1,0.34,0.3333,0.42,0.1642,5,81,86
7066,3,0,8,7,0,3,1,1,0.6,0.5758,0.78,0.0,12,316,328
7067,2,0,5,20,0,1,1,1,0.58,0.5455,0.83,0.0,31,167,198
7068,4,1,9,11,0,6,0,1,0.56,0.5303,0.52,0.2836,217,446,663
7069,4,1,9,2,0,5,1,3,0.6,0.5455,0.88,0.2985,1,9,10
7070,3,1,7,6,0,0,0,1,0.64,0.6061,0.73,0.1642,6,12,18
7071,1,0,1,19,0,4,1,1,0.2,0.2273,0.69,0.0896,3,76,79
7072,1,1,1,13,0,4,1,1,0.42,0.4242,0.77,0.1642,13,170,183
7073,2,0,5,3,0,3,1,3,0.42,0.4242,0.88,0.5224,0,1,1
7074,3,1,7,3,0,1,1,1,0.68,0.6364,0.79,0.0896,2,4,6
7075,3,1,8,18,0,0,0,2,0.64,0.5909,0.78,0.1045,86,291,377
7076,4,0,11,13,0,4,1,3,0.36,0.3333,0.81,0.3582,9,87,96
7077,4,1,10,1,0,3,1,1,0.54,0.5152,0.68,0.0,4,23,27
7078,4,1,10,19,0,4,1,1,0.54,0.5152,0.83,0.19399999999999998,45,497,542
7079,3,0,8,12,0,3,1,1,0.82,0.7273,0.38,0.2985,74,166,240
7080,4,1,10,15,0,3,1,1,0.7,0.6364,0.39,0.1045,63,245,308
7081,3,1,9,2,0,2,1,1,0.48,0.4697,0.77,0.1642,1,5,6
7082,3,0,7,12,0,2,1,1,0.84,0.7273,0.28,0.0,25,122,147
7083,2,0,4,21,0,1,1,1,0.56,0.5303,0.37,0.2836,20,131,151
7084,3,0,7,14,0,1,1,1,0.82,0.7879,0.56,0.3284,32,106,138
7085,1,1,1,23,0,6,0,1,0.42,0.4242,0.38,0.2239,16,103,119
7086,3,1,8,0,0,4,1,1,0.64,0.6061,0.69,0.0,14,51,65
7087,3,1,9,6,0,3,1,1,0.52,0.5,0.63,0.2537,6,166,172
7088,2,0,6,21,0,1,1,1,0.64,0.6212,0.41,0.2537,40,178,218
7089,2,1,6,12,0,2,1,3,0.66,0.6061,0.83,0.2537,19,76,95
7090,2,1,4,21,0,1,1,2,0.32,0.303,0.81,0.2239,7,145,152
7091,3,0,9,22,0,5,1,1,0.62,0.5455,0.94,0.0,33,127,160
7092,3,0,7,11,0,3,1,1,0.84,0.7424,0.39,0.1642,55,110,165
7093,2,0,4,18,0,4,1,1,0.48,0.4697,0.55,0.2537,68,265,333
7094,2,1,4,18,0,4,1,2,0.54,0.5152,0.77,0.19399999999999998,75,589,664
7095,3,0,9,10,0,0,0,1,0.7,0.6515,0.65,0.0,120,214,334
7096,3,1,6,0,0,2,1,1,0.62,0.6212,0.33,0.3284,8,29,37
7097,4,0,10,8,0,4,1,3,0.48,0.4697,0.88,0.19399999999999998,12,304,316
7098,3,1,7,3,0,6,0,2,0.7,0.6515,0.54,0.1045,9,31,40
7099,2,0,4,10,0,1,1,1,0.64,0.6061,0.73,0.2239,61,64,125
7100,4,0,11,18,0,0,0,2,0.54,0.5152,0.64,0.19399999999999998,22,123,145
7101,4,1,12,3,0,3,1,1,0.48,0.4697,0.67,0.1343,0,7,7
7102,4,1,12,23,0,6,0,2,0.32,0.3485,0.81,0.0,10,116,126
7103,1,0,1,22,0,5,1,1,0.06,0.0303,0.41,0.3881,1,33,34
7104,2,0,4,9,0,2,1,3,0.36,0.3182,0.87,0.4925,2,44,46
7105,3,0,7,20,0,4,1,1,0.7,0.6364,0.42,0.2239,81,267,348
7106,1,0,2,19,0,3,1,1,0.3,0.3333,0.33,0.0,6,135,141
7107,3,1,8,18,0,5,1,2,0.72,0.6818,0.62,0.19399999999999998,109,627,736
7108,2,1,5,6,0,5,1,1,0.42,0.4242,0.5,0.2537,7,128,135
7109,3,1,7,9,0,1,1,2,0.74,0.6970000000000001,0.7,0.0,34,259,293
7110,2,1,4,19,0,2,1,1,0.6,0.6061,0.26,0.2537,73,464,537
7111,4,1,10,0,0,0,0,3,0.52,0.5,0.68,0.2985,20,97,117
7112,2,0,4,2,0,6,0,3,0.32,0.3333,1.0,0.1343,3,14,17
7113,4,0,12,12,0,5,1,1,0.36,0.3333,0.57,0.2985,27,146,173
7114,4,1,11,23,0,6,0,1,0.36,0.3636,0.71,0.1045,26,120,146
7115,2,1,6,9,0,1,1,1,0.7,0.6515,0.65,0.1343,57,259,316
7116,3,0,8,13,0,4,1,1,0.7,0.6667,0.79,0.1045,7,30,37
7117,3,0,8,0,0,5,1,1,0.66,0.6212,0.74,0.1045,13,41,54
7118,1,1,2,19,0,1,1,1,0.5,0.4848,0.29,0.3881,16,318,334
7119,1,1,1,7,0,0,0,1,0.12,0.1212,0.54,0.2836,3,14,17
7120,2,1,6,4,0,5,1,2,0.62,0.5909,0.73,0.0896,1,5,6
7121,4,1,11,17,0,0,0,1,0.36,0.3485,0.43,0.19399999999999998,57,270,327
7122,4,0,10,2,0,3,1,1,0.46,0.4545,0.82,0.1642,1,2,3
7123,3,1,7,2,0,6,0,1,0.76,0.7424,0.72,0.1642,11,47,58
7124,3,0,9,18,0,3,1,3,0.64,0.5758,0.83,0.1642,24,384,408
7125,2,1,4,18,0,5,1,1,0.62,0.6212,0.5,0.2836,110,558,668
7126,1,1,2,15,0,3,1,1,0.6,0.6212,0.35,0.2836,25,169,194
7127,4,1,12,16,0,4,1,1,0.32,0.3485,0.42,0.0,39,292,331
7128,4,1,10,5,0,3,1,2,0.36,0.3788,0.81,0.0,2,39,41
7129,3,1,6,23,0,0,0,1,0.74,0.6818,0.58,0.1045,20,67,87
7130,2,1,4,15,0,0,0,3,0.38,0.3939,0.87,0.3881,0,38,38
7131,1,0,2,22,0,5,1,1,0.26,0.2121,0.48,0.4478,7,43,50
7132,2,0,5,9,0,6,0,2,0.52,0.5,0.94,0.0896,14,86,100
7133,2,1,4,4,0,2,1,1,0.3,0.2879,0.7,0.19399999999999998,0,3,3
7134,4,0,11,14,1,4,0,1,0.5,0.4848,0.31,0.2985,74,94,168
7135,3,0,9,7,0,2,1,2,0.54,0.5152,0.88,0.1642,23,306,329
7136,1,1,1,13,0,0,0,1,0.4,0.4091,0.37,0.2985,77,266,343
7137,4,0,11,13,0,3,1,2,0.38,0.3939,0.43,0.3582,16,131,147
7138,4,0,11,6,0,3,1,1,0.26,0.2727,0.87,0.1045,3,100,103
7139,3,1,8,12,0,5,1,1,0.86,0.7424,0.26,0.2537,120,290,410
7140,2,0,4,4,0,0,0,1,0.28,0.303,0.7,0.0896,3,0,3
7141,1,1,2,19,0,0,0,1,0.16,0.1364,0.4,0.2836,2,78,80
7142,3,1,7,4,0,6,0,1,0.7,0.6667,0.79,0.19399999999999998,1,10,11
7143,3,0,6,5,0,3,1,1,0.64,0.5758,0.83,0.19399999999999998,3,19,22
7144,3,0,8,9,0,2,1,2,0.66,0.6212,0.44,0.0,34,191,225
7145,2,0,5,10,0,0,0,1,0.58,0.5455,0.83,0.2239,73,153,226
7146,4,1,10,12,0,6,0,1,0.6,0.6212,0.53,0.2537,264,404,668
7147,4,0,11,12,0,3,1,2,0.36,0.3333,0.53,0.2836,12,148,160
7148,4,1,11,21,0,1,1,1,0.3,0.2879,0.52,0.2836,8,144,152
7149,3,1,8,23,0,3,1,1,0.72,0.6818,0.7,0.1343,16,120,136
7150,3,1,8,2,0,3,1,1,0.68,0.6364,0.65,0.0,1,7,8
7151,4,1,10,16,0,4,1,1,0.6,0.6212,0.56,0.2836,94,356,450
7152,3,1,7,10,0,2,1,1,0.76,0.7121,0.62,0.19399999999999998,56,134,190
7153,2,1,3,16,0,2,1,1,0.42,0.4242,0.2,0.0,38,267,305
7154,3,0,9,10,0,3,1,1,0.7,0.6515,0.7,0.1343,27,115,142
7155,4,0,11,12,0,2,1,3,0.4,0.4091,1.0,0.0896,3,18,21
7156,3,1,7,23,0,1,1,1,0.74,0.6667,0.51,0.1045,12,90,102
7157,3,0,7,0,0,0,0,1,0.66,0.6212,0.65,0.2239,34,91,125
7158,4,1,10,7,0,4,1,1,0.36,0.3333,0.5,0.2537,11,467,478
7159,3,1,8,22,0,0,0,2,0.62,0.5909,0.78,0.1642,6,50,56
7160,1,0,3,13,0,0,0,1,0.38,0.3939,0.34,0.0,88,115,203
7161,2,0,5,0,0,1,1,1,0.46,0.4545,0.82,0.0896,31,22,53
7162,1,1,3,7,0,3,1,1,0.44,0.4394,0.82,0.1045,20,348,368
7163,2,1,4,19,0,1,1,2,0.54,0.5152,0.64,0.2537,51,420,471
7164,2,1,4,23,0,0,0,3,0.36,0.3182,0.81,0.4627,0,17,17
7165,3,1,7,19,0,1,1,1,0.78,0.6970000000000001,0.43,0.1343,71,510,581
7166,4,1,10,19,0,3,1,1,0.7,0.6515,0.65,0.0,49,544,593
7167,3,0,8,18,0,3,1,1,0.74,0.6818,0.55,0.2985,102,519,621
7168,3,0,9,4,0,1,1,2,0.5,0.4848,0.77,0.1642,2,6,8
7169,2,0,6,1,0,2,1,1,0.62,0.6061,0.69,0.1343,2,2,4
7170,1,1,3,22,0,5,1,2,0.36,0.3788,0.87,0.0,6,69,75
7171,1,1,2,10,0,2,1,1,0.34,0.3333,0.46,0.1642,12,104,116
7172,1,0,2,21,0,0,0,2,0.32,0.3485,0.53,0.0,17,39,56
7173,2,1,4,6,0,2,1,1,0.3,0.2879,0.7,0.2239,3,117,120
7174,3,0,7,11,0,0,0,1,0.76,0.7121,0.62,0.1045,215,175,390
7175,3,0,7,3,0,2,1,1,0.66,0.6212,0.74,0.2239,1,7,8
7176,4,0,12,0,0,4,1,2,0.26,0.2273,0.87,0.2985,0,21,21
7177,4,1,11,16,0,5,1,1,0.46,0.4545,0.38,0.1642,57,377,434
7178,3,0,6,5,0,0,0,1,0.6,0.6061,0.64,0.0,3,9,12
7179,4,0,11,5,0,4,1,3,0.34,0.303,0.71,0.3284,1,21,22
7180,4,0,12,22,0,3,1,3,0.24,0.19699999999999998,0.93,0.4478,0,13,13
7181,1,1,3,14,0,6,0,2,0.46,0.4545,0.44,0.3582,151,279,430
7182,4,1,11,16,0,5,1,2,0.48,0.4697,0.41,0.1045,158,199,357
7183,3,0,7,4,0,3,1,2,0.68,0.6364,0.83,0.0896,0,6,6
7184,1,0,3,22,0,1,1,1,0.26,0.2576,0.48,0.1642,1,34,35
7185,3,0,9,5,0,5,1,2,0.62,0.5455,0.94,0.1343,0,14,14
7186,1,1,2,20,0,4,1,1,0.46,0.4545,0.44,0.1343,23,246,269
7187,4,1,11,1,0,1,1,1,0.2,0.2576,0.69,0.0,1,9,10
7188,2,0,4,17,0,4,1,1,0.52,0.5,0.52,0.2836,63,280,343
7189,3,1,7,16,0,0,0,1,0.86,0.7879,0.41,0.2239,152,343,495
7190,4,0,11,2,0,3,1,3,0.5,0.4848,0.94,0.3582,1,5,6
7191,3,0,7,17,0,6,0,1,0.84,0.7273,0.3,0.2239,179,170,349
7192,2,1,4,16,0,6,0,1,0.7,0.6364,0.42,0.3284,267,372,639
7193,2,1,6,23,0,4,1,2,0.62,0.6061,0.69,0.1642,36,136,172
7194,2,1,6,9,0,3,1,2,0.72,0.6970000000000001,0.74,0.0,40,276,316
7195,3,1,7,18,0,0,0,1,0.74,0.6970000000000001,0.66,0.1642,173,342,515
7196,3,1,7,13,1,3,0,1,0.9,0.8182,0.35,0.0,177,322,499
7197,3,1,7,20,0,0,0,1,0.76,0.7273,0.7,0.0896,79,206,285
7198,3,0,7,13,0,0,0,1,0.8,0.7273,0.46,0.2985,139,228,367
7199,2,0,3,12,0,1,1,2,0.26,0.2727,0.25,0.0,8,71,79
7200,4,1,10,3,0,1,1,2,0.56,0.5303,0.73,0.2537,2,2,4
7201,4,1,11,20,0,0,0,1,0.44,0.4394,0.62,0.1642,54,146,200
7202,2,1,5,12,0,4,1,1,0.56,0.5303,0.73,0.1343,64,237,301
7203,3,1,7,12,0,3,1,1,0.76,0.6667,0.33,0.0,77,233,310
7204,1,1,1,12,0,1,1,1,0.26,0.2273,0.35,0.3881,5,129,134
7205,4,1,10,17,0,5,1,1,0.46,0.4545,0.38,0.3881,131,706,837
7206,2,1,6,12,0,4,1,2,0.66,0.6212,0.61,0.2239,55,210,265
7207,2,0,5,23,0,2,1,3,0.66,0.6212,0.74,0.1642,13,53,66
7208,2,0,5,5,0,4,1,2,0.6,0.5455,0.88,0.0896,2,25,27
7209,3,0,8,14,0,1,1,1,0.82,0.7424,0.43,0.2985,41,109,150
7210,1,0,3,18,0,6,0,2,0.48,0.4697,0.59,0.3284,37,115,152
7211,1,1,1,20,0,0,0,1,0.16,0.1818,0.37,0.1045,10,85,95
7212,4,0,11,23,0,3,1,1,0.28,0.2576,0.52,0.2836,4,46,50
7213,4,0,11,8,0,5,1,2,0.4,0.4091,0.87,0.3582,8,387,395
7214,2,0,3,11,0,5,1,1,0.3,0.2879,0.45,0.2836,17,58,75
7215,1,1,1,12,0,1,1,2,0.26,0.2727,0.56,0.1045,10,93,103
7216,2,1,3,2,0,2,1,1,0.26,0.2273,0.3,0.2985,1,6,7
7217,2,1,5,5,0,6,0,1,0.46,0.4545,0.67,0.0,1,11,12
7218,1,0,2,22,0,2,1,1,0.12,0.1061,0.33,0.3582,0,29,29
7219,1,0,3,2,0,2,1,1,0.24,0.2424,0.52,0.1343,1,0,1
7220,1,0,12,12,0,5,1,1,0.4,0.4091,0.54,0.5224,14,156,170
7221,4,1,12,5,0,4,1,1,0.22,0.2121,0.55,0.2836,0,32,32
7222,3,0,7,22,0,6,0,1,0.7,0.6515,0.65,0.2836,65,136,201
7223,3,1,7,23,0,0,0,3,0.78,0.7121,0.52,0.1642,22,88,110
7224,3,0,8,20,0,2,1,1,0.74,0.6667,0.51,0.0,48,232,280
7225,4,0,11,22,0,1,1,2,0.52,0.5,0.83,0.1045,7,102,109
7226,4,0,10,9,0,1,1,2,0.32,0.3182,0.76,0.1642,14,197,211
7227,2,1,6,5,0,5,1,2,0.62,0.5909,0.78,0.0896,4,41,45
7228,2,1,5,11,0,3,1,2,0.66,0.6212,0.65,0.19399999999999998,53,155,208
7229,2,1,5,9,0,3,1,2,0.62,0.6061,0.69,0.19399999999999998,23,282,305
7230,4,1,9,14,0,4,1,2,0.76,0.6818,0.45,0.0896,44,214,258
7231,4,0,10,22,0,1,1,1,0.5,0.4848,0.77,0.0,16,88,104
7232,2,0,5,12,0,0,0,2,0.72,0.6667,0.51,0.19399999999999998,146,255,401
7233,3,0,8,23,0,2,1,1,0.62,0.6061,0.61,0.1343,19,61,80
7234,4,1,10,19,0,2,1,1,0.62,0.6212,0.57,0.0896,25,457,482
7235,3,0,7,6,0,6,0,1,0.8,0.7424,0.52,0.1343,6,19,25
7236,4,1,9,17,0,5,1,2,0.66,0.6212,0.54,0.2985,101,707,808
7237,3,0,7,1,0,1,1,1,0.7,0.6515,0.61,0.2836,5,5,10
7238,2,0,5,11,0,5,1,2,0.74,0.6818,0.55,0.3284,40,126,166
7239,2,0,6,16,0,0,0,3,0.68,0.6364,0.83,0.2836,115,235,350
7240,3,1,7,10,0,2,1,1,0.82,0.7879,0.56,0.2985,62,156,218
7241,1,0,12,0,1,1,0,1,0.22,0.2273,0.75,0.1642,5,6,11
7242,3,0,9,2,0,2,1,3,0.54,0.5152,0.94,0.2537,0,2,2
7243,2,1,4,18,0,2,1,1,0.64,0.6061,0.25,0.2836,105,670,775
7244,4,1,12,1,0,3,1,1,0.3,0.3182,0.65,0.0896,1,14,15
7245,2,0,5,21,0,3,1,1,0.54,0.5152,0.6,0.0,32,202,234
7246,3,0,6,21,0,0,0,2,0.7,0.6515,0.54,0.1045,48,135,183
7247,1,0,1,21,0,0,0,1,0.1,0.1061,0.36,0.19399999999999998,5,20,25
7248,3,0,8,3,0,2,1,1,0.56,0.5303,0.52,0.2836,2,4,6
7249,2,1,3,13,0,3,1,2,0.54,0.5152,0.83,0.0,81,222,303
7250,2,0,3,19,0,2,1,2,0.44,0.4394,0.54,0.2537,22,142,164
7251,3,0,7,22,0,2,1,1,0.8,0.7273,0.46,0.1343,44,150,194
7252,1,1,1,21,0,0,0,1,0.28,0.2727,0.56,0.2239,10,81,91
7253,2,0,3,19,0,3,1,3,0.38,0.3939,0.82,0.2537,12,147,159
7254,2,1,5,18,0,1,1,1,0.64,0.6061,0.73,0.1045,52,478,530
7255,4,1,10,18,0,0,0,3,0.4,0.4091,0.82,0.19399999999999998,24,82,106
7256,2,0,5,5,0,6,0,1,0.46,0.4545,0.59,0.1343,4,3,7
7257,3,0,7,16,0,6,0,1,0.82,0.7273,0.38,0.0,171,245,416
7258,3,0,9,1,0,3,1,1,0.54,0.5152,0.94,0.0,0,17,17
7259,2,1,5,0,0,0,0,1,0.58,0.5455,0.53,0.1045,42,128,170
7260,4,1,10,4,1,1,0,1,0.32,0.3333,0.87,0.1343,1,6,7
7261,2,0,4,17,0,1,1,1,0.58,0.5455,0.49,0.2836,66,362,428
7262,4,0,11,20,0,5,1,1,0.4,0.4091,0.58,0.0896,19,76,95
7263,1,1,2,8,0,3,1,1,0.3,0.3182,0.75,0.0896,9,567,576
7264,1,0,1,13,1,1,0,2,0.18,0.19699999999999998,0.47,0.1343,13,80,93
7265,2,1,6,5,0,6,0,1,0.54,0.5152,0.68,0.1045,2,21,23
7266,1,1,3,13,0,3,1,1,0.5,0.4848,0.34,0.4179,26,179,205
7267,2,1,5,15,0,6,0,3,0.66,0.6212,0.74,0.19399999999999998,241,300,541
7268,3,1,8,5,0,3,1,2,0.68,0.6364,0.89,0.1642,3,40,43
7269,1,1,1,10,0,1,1,1,0.22,0.2121,0.41,0.2836,3,82,85
7270,1,0,3,13,0,4,1,2,0.52,0.5,0.42,0.0896,26,85,111
7271,4,1,11,10,0,4,1,1,0.28,0.303,0.65,0.0896,25,153,178
7272,3,0,8,21,0,3,1,1,0.76,0.6667,0.33,0.1045,47,162,209
7273,4,0,12,3,0,5,1,1,0.22,0.2727,0.8,0.0,0,1,1
7274,3,0,8,15,0,0,0,3,0.72,0.6970000000000001,0.74,0.2985,118,208,326
7275,1,1,1,23,0,0,0,1,0.3,0.2727,0.33,0.3284,4,21,25
7276,4,1,10,14,0,3,1,1,0.74,0.6515,0.3,0.2537,64,237,301
7277,2,1,4,5,0,1,1,1,0.44,0.4394,0.24,0.19399999999999998,2,30,32
7278,4,1,10,1,0,5,1,2,0.52,0.5,0.88,0.0896,4,32,36
7279,3,0,9,6,0,4,1,1,0.6,0.5758,0.78,0.0,2,103,105
7280,2,0,6,8,0,5,1,2,0.56,0.5303,0.43,0.3284,31,471,502
7281,3,0,7,12,0,0,0,1,0.76,0.6970000000000001,0.55,0.2836,177,243,420
7282,3,1,9,14,0,3,1,1,0.82,0.7879,0.56,0.1045,34,177,211
7283,3,1,6,11,0,5,1,2,0.9,0.8485,0.42,0.2836,51,137,188
7284,3,1,6,18,0,1,1,1,0.76,0.6667,0.27,0.4478,100,691,791
7285,1,0,12,4,1,1,0,1,0.34,0.303,0.46,0.2985,0,2,2
7286,3,0,8,11,0,0,0,1,0.82,0.8333,0.63,0.0,113,156,269
7287,4,1,12,12,0,4,1,1,0.28,0.3182,0.41,0.0,29,206,235
7288,4,1,11,15,0,6,0,1,0.3,0.2727,0.36,0.4627,59,139,198
7289,1,0,3,16,0,2,1,2,0.38,0.3939,0.46,0.3284,21,93,114
7290,2,0,6,16,0,1,1,1,0.7,0.6364,0.37,0.4179,64,262,326
7291,3,0,8,8,0,5,1,2,0.66,0.6061,0.83,0.0,30,368,398
7292,2,1,4,18,0,0,0,1,0.62,0.6061,0.25,0.3284,151,159,310
7293,2,0,4,22,0,4,1,2,0.4,0.4091,0.76,0.19399999999999998,18,63,81
7294,3,1,9,5,0,1,1,1,0.5,0.4848,0.72,0.2537,4,36,40
7295,2,1,5,8,0,2,1,2,0.54,0.5152,0.73,0.2985,36,605,641
7296,1,1,12,15,0,4,1,2,0.26,0.2121,0.56,0.4478,31,89,120
7297,3,1,9,1,0,1,1,1,0.54,0.5152,0.6,0.19399999999999998,7,11,18
7298,2,1,4,1,0,1,1,1,0.46,0.4545,0.41,0.1343,4,12,16
7299,4,0,12,8,0,1,1,2,0.16,0.1818,0.8,0.1045,7,378,385
7300,3,1,7,1,0,6,0,2,0.62,0.5758,0.83,0.2537,10,62,72
7301,1,1,2,20,0,6,0,1,0.44,0.4394,0.44,0.1642,25,123,148
7302,3,0,8,4,0,0,0,1,0.68,0.6364,0.83,0.2239,1,5,6
7303,3,0,6,9,0,4,1,1,0.7,0.6364,0.42,0.2239,33,227,260
7304,2,1,5,7,0,4,1,1,0.54,0.5152,0.73,0.3881,25,449,474
7305,1,1,1,3,0,4,1,3,0.36,0.3485,0.93,0.2537,0,3,3
7306,3,0,7,17,0,0,0,3,0.8,0.7424,0.49,0.8507,181,177,358
7307,1,1,2,7,0,3,1,3,0.38,0.3939,0.62,0.0896,7,201,208
7308,2,0,5,2,0,2,1,1,0.44,0.4394,0.58,0.1343,1,4,5
7309,3,0,9,11,0,2,1,1,0.7,0.6515,0.61,0.1642,33,120,153
7310,4,0,9,22,0,5,1,1,0.52,0.5,0.55,0.3284,30,129,159
7311,2,1,3,18,0,4,1,1,0.66,0.6212,0.65,0.1642,147,654,801
7312,4,0,11,0,0,3,1,1,0.36,0.3788,0.87,0.0,0,13,13
7313,3,0,9,11,0,3,1,3,0.6,0.5152,0.94,0.0,1,9,10
7314,2,0,4,0,0,2,1,1,0.62,0.6212,0.5,0.1045,10,12,22
7315,4,1,9,17,0,6,0,1,0.6,0.6212,0.38,0.3582,256,456,712
7316,4,1,11,4,0,0,0,1,0.26,0.2727,0.65,0.1343,2,7,9
7317,4,0,11,23,0,1,1,1,0.36,0.3636,0.87,0.0896,1,47,48
7318,1,0,2,17,0,4,1,2,0.58,0.5455,0.32,0.2985,18,256,274
7319,4,1,12,14,0,2,1,2,0.38,0.3939,0.5,0.2239,19,185,204
7320,2,0,6,18,0,3,1,1,0.9,0.8182,0.37,0.2239,61,398,459
7321,2,1,4,21,0,3,1,2,0.42,0.4242,0.82,0.0896,24,165,189
